fecha,costo,producto
2020-09-03 23:49:04,$20.62,ensaladas
2020-10-03 14:15:28,$18.36,ensaladas
2021-04-10 21:31:31,$21.34,ensaladas
2020-04-28 19:22:40,$10.09,ensaladas
2020-07-10 01:01:13,$13.77,ensaladas
2021-02-11 22:55:32,$22.04,ensaladas
2020-07-31 02:00:30,$23.29,ensaladas
2019-12-19 10:13:26,$10.50,ensaladas
2021-01-22 05:41:21,$12.80,ensaladas
2020-04-17 03:54:13,$24.15,ensaladas
2020-11-21 02:29:18,$23.65,ensaladas
2020-11-06 18:38:29,$21.91,ensaladas
2020-06-17 21:07:05,$14.18,ensaladas
2020-08-07 14:10:38,$13.31,ensaladas
2020-02-16 22:42:37,$17.90,ensaladas
2021-04-23 17:35:50,$22.88,ensaladas
2020-01-06 23:30:16,$10.87,ensaladas
2020-01-05 04:50:35,$18.66,ensaladas
2020-11-06 06:50:33,$20.61,ensaladas
2020-01-20 10:02:39,$12.04,ensaladas
2020-11-15 12:45:44,$24.23,ensaladas
2020-04-22 13:15:04,$21.51,ensaladas
2020-09-08 03:11:23,$20.26,ensaladas
2021-02-25 23:06:15,$22.13,ensaladas
2020-10-06 18:47:30,$14.84,ensaladas
2021-03-07 14:19:46,$15.06,ensaladas
2021-01-26 18:42:58,$11.97,ensaladas
2019-12-30 11:45:14,$13.37,ensaladas
2019-12-14 11:48:48,$12.94,ensaladas
2021-02-15 04:58:22,$17.34,ensaladas
2020-09-08 00:49:43,$18.71,ensaladas
2021-04-28 14:47:57,$15.00,ensaladas
2020-03-23 14:47:08,$16.49,ensaladas
2020-11-23 16:29:00,$14.83,ensaladas
2021-01-31 11:44:21,$11.93,ensaladas
2020-12-19 08:45:39,$13.40,ensaladas
2020-11-18 08:48:15,$14.68,ensaladas
2020-12-18 07:54:09,$12.76,ensaladas
2020-12-18 07:51:57,$18.06,ensaladas
2020-10-10 06:49:41,$23.89,ensaladas
2020-09-10 01:26:21,$10.49,ensaladas
2021-01-01 01:03:14,$19.30,ensaladas
2021-02-09 07:12:29,$14.42,ensaladas
2020-07-08 10:08:37,$11.71,ensaladas
2021-01-01 12:17:55,$19.69,ensaladas
2020-02-23 03:57:42,$10.85,ensaladas
2021-01-06 15:21:43,$21.70,ensaladas
2021-04-07 21:49:18,$15.09,ensaladas
2020-02-15 10:59:26,$23.63,ensaladas
2020-10-15 04:17:08,$20.41,ensaladas
2020-05-16 20:11:47,$24.25,ensaladas
2021-01-26 18:08:03,$14.14,ensaladas
2020-09-10 03:31:52,$15.98,ensaladas
2020-02-20 15:26:13,$12.60,ensaladas
2021-04-18 20:53:20,$21.41,ensaladas
2020-01-28 02:14:24,$23.72,ensaladas
2021-02-04 01:13:52,$16.61,ensaladas
2020-07-30 21:05:31,$17.47,ensaladas
2021-04-09 10:52:01,$20.67,ensaladas
2019-12-26 17:03:29,$19.22,ensaladas
2020-08-15 04:33:03,$11.88,ensaladas
2020-11-17 17:44:38,$19.70,ensaladas
2020-12-18 13:42:12,$20.69,ensaladas
2020-03-13 00:17:49,$18.96,ensaladas
2019-12-05 22:45:50,$15.63,ensaladas
2020-04-27 05:16:06,$17.12,ensaladas
2020-11-04 10:42:55,$13.36,ensaladas
2020-03-17 15:03:08,$23.96,ensaladas
2021-03-17 17:28:50,$13.29,ensaladas
2020-04-17 21:15:06,$24.41,ensaladas
2020-11-04 07:58:08,$10.42,ensaladas
2020-12-03 09:15:02,$12.13,ensaladas
2020-02-13 13:25:22,$22.11,ensaladas
2020-12-22 04:40:11,$19.09,ensaladas
2020-08-14 18:21:50,$14.81,ensaladas
2021-03-10 18:37:02,$15.42,ensaladas
2020-10-06 21:43:13,$18.12,ensaladas
2021-03-20 16:13:44,$12.44,ensaladas
2019-12-30 14:08:35,$20.44,ensaladas
2020-08-18 13:23:37,$21.69,ensaladas
2020-09-09 09:56:15,$22.44,ensaladas
2020-05-27 21:28:36,$17.39,ensaladas
2020-08-29 17:30:00,$23.30,ensaladas
2019-12-03 01:57:56,$20.20,ensaladas
2020-08-28 00:05:50,$14.07,ensaladas
2021-04-04 16:19:07,$24.33,ensaladas
2020-04-03 03:11:32,$16.37,ensaladas
2020-04-18 00:43:29,$12.38,ensaladas
2020-08-14 05:40:03,$15.05,ensaladas
2021-03-04 18:28:25,$10.93,ensaladas
2020-02-01 11:44:43,$11.10,ensaladas
2020-05-31 02:55:04,$16.76,ensaladas
2019-12-10 13:49:39,$16.75,ensaladas
2019-12-14 00:07:35,$12.80,ensaladas
2020-10-17 00:45:33,$15.94,ensaladas
2021-03-06 13:19:31,$16.38,ensaladas
2020-03-03 03:04:57,$23.47,ensaladas
2021-03-20 00:19:34,$23.57,ensaladas
2020-11-22 12:36:30,$15.37,ensaladas
2019-12-23 14:27:36,$12.29,ensaladas
2021-02-28 18:13:41,$13.74,ensaladas
2020-08-17 07:14:23,$13.38,ensaladas
2021-02-04 22:19:16,$16.25,ensaladas
2020-10-29 04:23:41,$21.44,ensaladas
2020-01-24 20:16:35,$20.80,ensaladas
2020-04-20 10:29:51,$10.37,ensaladas
2020-06-13 16:57:50,$18.96,ensaladas
2021-03-04 21:24:24,$19.69,ensaladas
2020-03-27 17:00:09,$18.84,ensaladas
2020-06-02 23:20:13,$24.72,ensaladas
2019-12-14 16:23:59,$15.48,ensaladas
2020-06-09 00:31:02,$19.59,ensaladas
2021-01-16 15:31:48,$21.42,ensaladas
2021-01-31 17:20:35,$20.70,ensaladas
2020-12-29 13:51:13,$12.51,ensaladas
2021-01-20 22:11:06,$10.83,ensaladas
2020-05-22 05:50:08,$20.78,ensaladas
2021-02-06 21:02:59,$10.56,ensaladas
2020-10-21 03:06:00,$10.57,ensaladas
2020-07-18 09:15:41,$11.62,ensaladas
2020-09-24 21:14:43,$17.25,ensaladas
2020-03-17 22:48:57,$11.46,ensaladas
2020-04-15 13:02:24,$18.98,ensaladas
2021-04-27 03:03:57,$15.55,ensaladas
2021-02-08 18:47:17,$17.72,ensaladas
2020-12-08 21:56:07,$12.34,ensaladas
2021-01-19 08:52:07,$18.53,ensaladas
2020-05-11 22:27:25,$24.33,ensaladas
2020-01-03 00:20:59,$10.85,ensaladas
2020-04-09 13:20:28,$18.90,ensaladas
2021-04-28 07:44:31,$13.42,ensaladas
2020-07-29 05:29:13,$18.28,ensaladas
2021-04-10 08:55:26,$15.15,ensaladas
2020-08-23 22:37:56,$21.15,ensaladas
2020-12-21 13:46:19,$20.24,ensaladas
2020-05-22 21:24:02,$10.57,ensaladas
2020-08-26 09:18:02,$24.26,ensaladas
2021-03-06 12:00:39,$17.73,ensaladas
2020-01-05 11:48:21,$18.14,ensaladas
2020-08-06 12:14:49,$18.98,ensaladas
2020-02-16 11:28:53,$19.01,ensaladas
2020-12-22 09:55:48,$17.22,ensaladas
2020-01-18 13:01:01,$23.50,ensaladas
2019-12-23 14:41:59,$14.98,ensaladas
2021-01-02 22:04:32,$10.31,ensaladas
2020-10-26 21:39:07,$12.29,ensaladas
2020-08-09 12:02:30,$23.31,ensaladas
2020-06-21 04:53:17,$15.63,ensaladas
2020-09-10 05:00:41,$16.04,ensaladas
2020-06-05 17:38:55,$20.34,ensaladas
2021-01-08 02:41:31,$16.28,ensaladas
2021-02-07 17:05:10,$10.07,ensaladas
2021-02-05 03:59:47,$19.89,ensaladas
2021-04-14 02:07:41,$24.06,ensaladas
2020-03-29 20:24:48,$10.46,ensaladas
2020-05-26 02:32:31,$17.94,ensaladas
2021-02-10 03:10:56,$19.93,ensaladas
2020-01-20 16:54:57,$22.36,ensaladas
2020-11-12 20:27:49,$20.20,ensaladas
2020-01-21 03:29:58,$17.15,ensaladas
2020-09-16 12:20:09,$10.31,ensaladas
2020-01-30 22:18:04,$10.70,ensaladas
2020-12-11 13:54:36,$15.46,ensaladas
2020-09-10 15:54:20,$13.86,ensaladas
2020-01-11 13:10:19,$20.36,ensaladas
2021-02-13 10:21:31,$22.35,ensaladas
2020-12-04 20:19:55,$19.50,ensaladas
2020-04-30 15:38:16,$24.62,ensaladas
2020-01-13 05:46:28,$13.74,ensaladas
2020-07-27 06:19:01,$17.92,ensaladas
2020-03-12 19:33:32,$10.82,ensaladas
2020-03-21 05:31:41,$24.00,ensaladas
2020-06-07 14:08:35,$19.41,ensaladas
2020-10-13 06:15:10,$18.88,ensaladas
2020-08-18 02:58:09,$20.10,ensaladas
2020-05-13 14:21:27,$17.75,ensaladas
2020-05-03 10:39:25,$19.29,ensaladas
2020-04-30 08:04:02,$15.48,ensaladas
2020-07-21 17:27:40,$15.04,ensaladas
2020-01-13 09:08:09,$23.71,ensaladas
2020-10-06 01:19:02,$17.27,ensaladas
2019-12-05 06:20:35,$19.16,ensaladas
2021-01-25 09:12:49,$10.39,ensaladas
2020-11-06 23:25:49,$13.50,ensaladas
2021-01-21 18:40:58,$17.12,ensaladas
2020-02-14 03:44:07,$16.62,ensaladas
2021-01-27 20:51:56,$23.37,ensaladas
2020-10-19 07:21:26,$18.00,ensaladas
2020-01-06 22:29:52,$11.30,ensaladas
2020-12-01 19:14:31,$22.51,ensaladas
2021-02-06 22:21:19,$13.04,ensaladas
2020-05-04 12:25:01,$21.61,ensaladas
2020-09-02 18:25:25,$13.38,ensaladas
2020-11-26 08:35:16,$19.58,ensaladas
2021-04-04 07:34:56,$15.81,ensaladas
2021-04-17 03:04:40,$14.29,ensaladas
2021-02-20 22:15:30,$14.61,ensaladas
2020-12-10 07:11:46,$23.28,ensaladas
2020-04-06 15:52:03,$10.55,ensaladas
2020-07-04 09:26:35,$20.34,ensaladas
2020-05-29 09:24:30,$22.04,ensaladas
2020-03-21 18:32:21,$24.74,ensaladas
2020-11-06 21:51:20,$14.79,ensaladas
2020-08-15 16:51:17,$11.95,ensaladas
2021-04-24 09:33:50,$21.64,ensaladas
2021-03-25 19:57:51,$20.12,ensaladas
2020-01-18 02:00:30,$21.81,ensaladas
2020-09-29 09:00:55,$22.55,ensaladas
2021-01-08 15:05:13,$22.37,ensaladas
2020-12-27 11:50:37,$12.14,ensaladas
2020-04-11 16:37:48,$22.06,ensaladas
2020-07-26 17:03:22,$19.63,ensaladas
2020-10-16 09:08:34,$21.21,ensaladas
2020-02-17 03:31:53,$16.93,ensaladas
2020-06-11 11:46:12,$14.94,ensaladas
2020-02-26 01:56:13,$11.95,ensaladas
2021-04-15 05:06:01,$17.57,ensaladas
2021-04-03 22:05:28,$14.84,ensaladas
2020-12-15 18:06:39,$24.03,ensaladas
2020-08-25 17:28:29,$16.66,ensaladas
2021-04-14 18:58:29,$10.32,ensaladas
2020-01-15 07:59:41,$18.65,ensaladas
2020-05-23 15:38:43,$15.08,ensaladas
2020-03-02 12:40:06,$19.21,ensaladas
2021-04-28 22:14:20,$16.11,ensaladas
2020-04-19 16:52:41,$24.60,ensaladas
2020-04-04 05:44:16,$17.19,ensaladas
2020-03-30 03:45:56,$23.37,ensaladas
2021-03-24 20:52:57,$24.00,ensaladas
2020-05-28 19:12:51,$21.67,ensaladas
2020-08-11 16:02:24,$21.45,ensaladas
2020-12-11 13:52:17,$23.44,ensaladas
2020-01-27 05:45:25,$17.16,ensaladas
2020-07-19 14:41:36,$13.79,ensaladas
2020-01-16 06:09:34,$21.88,ensaladas
2020-12-13 02:34:14,$12.00,ensaladas
2020-08-12 09:02:07,$11.83,ensaladas
2020-01-21 02:30:11,$15.90,ensaladas
2019-12-17 17:42:13,$10.29,ensaladas
2020-02-20 10:29:53,$24.30,ensaladas
2020-07-31 15:12:15,$16.53,ensaladas
2020-02-04 16:41:04,$12.88,ensaladas
2021-04-29 02:12:09,$20.35,ensaladas
2020-09-08 05:15:32,$19.89,ensaladas
2021-03-30 07:59:05,$19.88,ensaladas
2021-01-13 23:24:04,$18.22,ensaladas
2021-01-14 16:36:40,$10.65,ensaladas
2020-11-06 08:40:24,$12.99,ensaladas
2021-04-01 01:03:44,$13.29,ensaladas
2020-02-05 16:53:48,$19.89,ensaladas
2020-01-31 20:04:47,$18.45,ensaladas
2020-12-05 13:06:17,$23.09,ensaladas
2020-02-05 09:48:12,$15.46,ensaladas
2020-02-22 02:35:21,$15.19,ensaladas
2019-12-30 14:50:01,$18.67,ensaladas
2020-08-25 09:52:31,$13.99,ensaladas
2020-04-12 01:08:13,$10.60,ensaladas
2020-11-04 00:11:12,$21.49,ensaladas
2019-12-26 18:59:51,$18.77,ensaladas
2020-01-13 08:52:15,$24.46,ensaladas
2020-03-14 08:15:56,$19.19,ensaladas
2019-12-01 03:01:23,$20.51,ensaladas
2020-06-02 12:52:49,$23.23,ensaladas
2020-05-14 06:01:21,$23.63,ensaladas
2020-03-04 08:26:34,$17.51,ensaladas
2021-04-23 15:26:20,$21.51,ensaladas
2020-08-25 04:12:08,$20.62,ensaladas
2019-12-30 16:04:02,$17.28,ensaladas
2020-09-13 05:49:14,$15.96,ensaladas
2021-01-09 21:31:00,$24.57,ensaladas
2020-05-12 07:27:33,$12.06,ensaladas
2021-02-21 04:03:47,$20.33,ensaladas
2020-02-16 17:54:50,$15.20,ensaladas
2020-03-18 08:32:53,$10.25,ensaladas
2019-12-31 21:38:06,$11.17,ensaladas
2021-02-24 21:08:20,$10.37,ensaladas
2020-11-22 11:15:27,$14.56,ensaladas
2019-12-26 17:33:24,$15.44,ensaladas
2020-06-09 16:20:21,$24.30,ensaladas
2021-02-02 02:58:24,$24.41,ensaladas
2021-03-03 01:19:20,$21.27,ensaladas
2021-01-26 20:17:28,$18.62,ensaladas
2020-10-15 18:51:18,$11.17,ensaladas
2021-01-04 22:48:42,$14.49,ensaladas
2020-12-24 10:54:54,$13.02,ensaladas
2020-06-05 13:48:23,$11.16,ensaladas
2021-01-10 21:55:57,$19.30,ensaladas
2020-11-27 21:47:56,$16.30,ensaladas
2020-03-26 17:23:46,$22.26,ensaladas
2021-04-13 04:42:42,$12.10,ensaladas
2021-02-15 14:48:08,$23.10,ensaladas
2020-12-24 20:17:52,$16.18,ensaladas
2021-03-18 22:36:00,$15.07,ensaladas
2019-12-30 01:14:04,$22.03,ensaladas
2020-06-11 21:37:12,$14.52,ensaladas
2020-02-03 13:00:49,$14.36,ensaladas
2020-02-03 00:32:08,$17.70,ensaladas
2020-07-23 20:28:38,$20.29,ensaladas
2021-04-20 18:19:11,$22.38,ensaladas
2020-05-31 23:38:32,$17.70,ensaladas
2020-07-15 01:16:37,$19.11,ensaladas
2020-12-06 03:05:50,$17.37,ensaladas
2021-01-02 10:56:46,$24.74,ensaladas
2021-02-27 14:56:40,$22.34,ensaladas
2020-08-15 04:44:03,$12.54,ensaladas
2020-02-01 01:44:30,$15.03,ensaladas
2020-08-27 20:18:56,$11.58,ensaladas
2020-05-10 03:51:04,$12.26,ensaladas
2020-04-19 10:34:23,$19.02,ensaladas
2020-04-23 19:17:38,$18.63,ensaladas
2020-05-16 00:04:24,$24.20,ensaladas
2020-07-24 21:45:28,$19.98,ensaladas
2020-05-20 09:56:17,$10.47,ensaladas
2020-03-12 23:30:59,$12.33,ensaladas
2020-05-28 12:50:45,$14.36,hamburguesas
2020-07-15 23:44:23,$15.52,hamburguesas
2021-03-09 01:54:15,$29.16,hamburguesas
2020-05-25 01:11:31,$27.52,hamburguesas
2019-12-26 19:01:00,$19.13,hamburguesas
2020-08-14 11:49:05,$28.67,hamburguesas
2020-12-06 15:43:03,$23.42,hamburguesas
2020-11-14 03:58:45,$15.77,hamburguesas
2020-01-30 07:13:14,$20.92,hamburguesas
2021-04-21 20:24:19,$25.18,hamburguesas
2021-01-03 08:24:59,$13.98,hamburguesas
2021-04-17 02:31:53,$29.80,hamburguesas
2020-11-24 01:23:19,$11.10,hamburguesas
2020-05-30 02:42:19,$21.56,hamburguesas
2020-09-12 11:02:05,$10.90,hamburguesas
2020-07-31 06:20:20,$20.62,hamburguesas
2020-04-28 11:34:39,$23.66,hamburguesas
2020-11-06 17:05:18,$16.65,hamburguesas
2020-11-06 15:34:43,$24.45,hamburguesas
2020-07-26 05:06:45,$19.07,hamburguesas
2021-04-03 01:16:54,$19.76,hamburguesas
2021-01-01 01:25:55,$26.06,hamburguesas
2020-08-16 10:52:13,$17.23,hamburguesas
2020-01-06 08:38:19,$13.17,hamburguesas
2021-04-24 16:46:02,$25.52,hamburguesas
2020-03-29 12:29:49,$29.76,hamburguesas
2020-06-19 23:27:27,$18.74,hamburguesas
2020-07-29 13:24:46,$15.40,hamburguesas
2020-10-17 09:41:09,$20.44,hamburguesas
2020-03-02 12:28:48,$25.80,hamburguesas
2021-02-07 19:39:18,$12.17,hamburguesas
2019-12-30 19:15:37,$25.92,hamburguesas
2020-04-26 23:27:13,$19.30,hamburguesas
2020-05-27 14:27:14,$25.61,hamburguesas
2020-05-02 10:57:02,$17.37,hamburguesas
2020-09-21 09:58:46,$21.39,hamburguesas
2021-02-05 01:30:05,$26.86,hamburguesas
2020-08-22 07:03:42,$24.95,hamburguesas
2021-02-07 06:20:58,$11.07,hamburguesas
2021-02-17 05:49:34,$26.31,hamburguesas
2020-08-22 13:21:19,$21.78,hamburguesas
2020-09-23 05:23:18,$18.29,hamburguesas
2021-02-10 20:16:19,$20.04,hamburguesas
2020-03-21 19:24:34,$22.71,hamburguesas
2020-09-23 07:04:08,$13.07,hamburguesas
2021-03-21 08:10:49,$11.08,hamburguesas
2021-01-15 19:49:35,$22.30,hamburguesas
2020-08-08 11:01:54,$26.29,hamburguesas
2021-02-06 19:38:19,$16.63,hamburguesas
2020-06-01 19:29:40,$12.47,hamburguesas
2021-04-14 08:06:19,$16.84,hamburguesas
2020-04-27 06:51:30,$15.92,hamburguesas
2021-02-01 10:42:07,$13.62,hamburguesas
2020-06-01 15:01:18,$26.37,hamburguesas
2021-04-15 19:41:54,$16.53,hamburguesas
2021-02-25 23:20:52,$23.08,hamburguesas
2021-04-11 16:48:49,$19.86,hamburguesas
2021-03-08 21:47:01,$21.53,hamburguesas
2020-07-17 19:51:39,$13.48,hamburguesas
2021-01-27 13:35:45,$13.96,hamburguesas
2020-10-06 22:05:02,$18.51,hamburguesas
2020-01-05 06:43:16,$13.96,hamburguesas
2020-12-07 18:11:11,$12.64,hamburguesas
2020-12-24 22:43:30,$19.58,hamburguesas
2020-04-05 04:09:52,$17.22,hamburguesas
2020-03-12 07:47:41,$16.77,hamburguesas
2020-01-21 05:25:45,$21.85,hamburguesas
2020-01-11 12:55:09,$27.45,hamburguesas
2020-05-22 12:33:20,$22.98,hamburguesas
2020-06-17 06:50:05,$12.42,hamburguesas
2020-07-13 09:09:12,$26.60,hamburguesas
2021-04-11 02:40:42,$11.50,hamburguesas
2021-03-11 01:58:12,$26.27,hamburguesas
2020-03-06 10:55:12,$13.29,hamburguesas
2021-02-26 17:24:49,$15.37,hamburguesas
2020-12-06 10:04:54,$10.31,hamburguesas
2020-07-24 18:56:44,$13.93,hamburguesas
2021-02-22 16:33:23,$12.47,hamburguesas
2020-10-24 17:56:54,$26.39,hamburguesas
2021-04-12 00:30:20,$26.06,hamburguesas
2020-12-27 11:10:12,$29.78,hamburguesas
2020-11-26 21:42:01,$11.99,hamburguesas
2021-03-17 06:55:09,$20.00,hamburguesas
2020-04-01 20:35:56,$17.58,hamburguesas
2021-03-21 15:00:04,$21.75,hamburguesas
2020-12-20 20:06:38,$28.70,hamburguesas
2020-11-10 00:01:36,$26.68,hamburguesas
2020-01-13 22:29:15,$10.06,hamburguesas
2020-12-24 09:00:19,$23.35,hamburguesas
2021-03-21 01:53:02,$27.92,hamburguesas
2020-12-31 08:45:39,$16.00,hamburguesas
2019-12-13 07:40:40,$14.71,hamburguesas
2020-04-01 01:47:41,$13.63,hamburguesas
2020-01-11 03:05:44,$24.28,hamburguesas
2020-05-26 04:08:41,$17.14,hamburguesas
2020-08-04 09:49:21,$16.51,hamburguesas
2020-02-18 17:50:17,$22.44,hamburguesas
2021-02-15 10:42:19,$15.06,hamburguesas
2020-04-02 14:27:56,$10.06,hamburguesas
2019-12-17 02:31:01,$24.34,hamburguesas
2021-04-01 17:23:37,$29.38,hamburguesas
2021-02-23 22:25:35,$19.40,hamburguesas
2020-03-02 02:32:37,$24.15,hamburguesas
2020-09-06 21:48:44,$10.12,hamburguesas
2021-04-04 23:07:44,$13.73,hamburguesas
2020-01-23 19:16:38,$24.45,hamburguesas
2020-12-19 08:04:03,$22.34,hamburguesas
2021-01-18 07:25:38,$24.27,hamburguesas
2020-10-10 11:51:48,$22.58,hamburguesas
2020-10-26 02:21:59,$25.29,hamburguesas
2021-03-06 21:09:03,$14.63,hamburguesas
2020-07-19 11:32:09,$12.97,hamburguesas
2020-07-28 16:22:22,$26.34,hamburguesas
2020-11-10 17:03:26,$13.64,hamburguesas
2020-02-02 17:04:20,$24.80,hamburguesas
2021-03-15 22:04:44,$23.07,hamburguesas
2020-10-18 11:55:26,$26.80,hamburguesas
2021-02-20 02:55:53,$13.52,hamburguesas
2020-08-13 08:37:38,$23.67,hamburguesas
2020-11-07 05:55:57,$11.12,hamburguesas
2020-09-25 23:30:49,$20.10,hamburguesas
2020-05-15 10:31:29,$28.57,hamburguesas
2020-10-09 14:14:36,$18.46,hamburguesas
2020-11-18 08:23:29,$11.38,hamburguesas
2020-02-01 22:38:48,$19.21,hamburguesas
2020-03-12 05:12:33,$12.72,hamburguesas
2020-08-21 12:12:10,$29.88,hamburguesas
2020-03-06 09:53:14,$18.30,hamburguesas
2020-06-10 08:06:00,$11.51,hamburguesas
2020-02-05 03:03:34,$28.95,hamburguesas
2021-02-11 07:05:56,$20.71,hamburguesas
2021-01-17 09:10:17,$12.41,hamburguesas
2020-11-28 10:23:03,$13.72,hamburguesas
2021-03-31 03:09:14,$28.08,hamburguesas
2020-12-24 22:59:47,$20.66,hamburguesas
2019-12-10 00:42:23,$29.09,hamburguesas
2019-12-08 04:56:57,$18.06,hamburguesas
2020-08-26 21:02:51,$20.92,hamburguesas
2020-06-10 10:44:06,$24.42,hamburguesas
2020-02-05 15:05:37,$19.76,hamburguesas
2020-08-23 15:08:56,$22.63,hamburguesas
2020-04-14 17:57:49,$20.62,hamburguesas
2020-11-11 10:57:17,$26.25,hamburguesas
2020-12-15 16:59:46,$23.01,hamburguesas
2020-07-18 08:43:34,$29.24,hamburguesas
2020-02-15 18:48:06,$10.83,hamburguesas
2021-04-25 06:54:29,$19.45,hamburguesas
2020-06-19 10:47:32,$12.26,hamburguesas
2019-12-24 03:30:31,$11.54,hamburguesas
2020-01-26 02:07:08,$22.33,hamburguesas
2020-12-11 03:27:30,$29.72,hamburguesas
2020-02-21 11:08:32,$19.11,hamburguesas
2020-06-30 08:29:26,$10.18,hamburguesas
2020-12-17 12:34:01,$18.38,hamburguesas
2020-02-17 17:15:03,$19.58,hamburguesas
2021-02-26 03:53:52,$27.15,hamburguesas
2020-08-01 21:59:02,$16.70,hamburguesas
2021-04-08 01:30:24,$20.39,hamburguesas
2021-02-12 20:14:33,$18.45,hamburguesas
2020-09-27 09:13:07,$17.73,hamburguesas
2020-05-13 15:16:09,$23.66,hamburguesas
2020-03-19 22:44:08,$13.01,hamburguesas
2020-05-30 12:10:11,$25.80,hamburguesas
2020-01-30 07:48:37,$16.28,hamburguesas
2020-03-20 01:10:44,$26.07,hamburguesas
2020-07-03 12:20:54,$22.81,hamburguesas
2020-08-27 09:02:00,$15.91,hamburguesas
2020-02-13 02:39:56,$22.72,hamburguesas
2020-08-08 13:14:08,$14.24,hamburguesas
2020-09-29 07:51:04,$22.17,hamburguesas
2020-04-25 21:10:19,$12.56,hamburguesas
2020-01-20 10:32:21,$15.82,hamburguesas
2021-02-05 00:15:09,$21.86,hamburguesas
2021-03-08 15:59:06,$24.28,hamburguesas
2020-11-10 06:59:10,$10.61,hamburguesas
2020-10-07 08:23:13,$25.95,hamburguesas
2020-06-01 04:52:38,$22.82,hamburguesas
2019-12-28 19:48:13,$17.23,hamburguesas
2020-07-09 11:30:13,$19.70,hamburguesas
2020-01-12 20:12:16,$22.61,hamburguesas
2019-12-30 20:18:45,$10.13,hamburguesas
2020-03-11 04:14:56,$19.65,hamburguesas
2020-12-02 01:21:47,$17.70,hamburguesas
2020-05-22 20:16:06,$14.73,hamburguesas
2020-03-30 20:58:20,$16.40,hamburguesas
2020-04-19 01:16:56,$17.07,hamburguesas
2020-01-09 13:19:38,$29.91,hamburguesas
2021-04-10 03:49:48,$18.49,hamburguesas
2020-02-07 11:26:56,$24.30,hamburguesas
2021-02-19 02:57:10,$20.34,hamburguesas
2021-02-20 14:52:43,$15.67,hamburguesas
2021-03-14 22:31:32,$29.43,hamburguesas
2020-10-29 04:55:12,$19.05,hamburguesas
2020-10-10 03:04:41,$17.96,hamburguesas
2019-12-30 17:11:49,$11.26,hamburguesas
2020-07-07 21:32:03,$14.36,hamburguesas
2020-07-25 16:24:03,$10.22,hamburguesas
2020-03-07 20:31:48,$15.75,hamburguesas
2020-01-19 17:18:52,$19.26,hamburguesas
2021-02-09 02:13:07,$22.05,hamburguesas
2019-12-12 04:43:39,$12.23,hamburguesas
2019-12-08 20:48:49,$28.03,hamburguesas
2020-10-09 06:19:57,$17.42,hamburguesas
2020-04-25 02:21:36,$22.65,hamburguesas
2020-07-30 03:06:14,$29.73,hamburguesas
2020-01-25 23:26:12,$26.25,hamburguesas
2020-10-21 20:26:05,$17.15,hamburguesas
2020-10-31 12:10:09,$12.23,hamburguesas
2020-01-24 04:47:49,$26.65,hamburguesas
2020-09-28 07:05:27,$20.17,hamburguesas
2020-06-13 21:48:11,$22.27,hamburguesas
2020-10-06 01:53:32,$24.52,hamburguesas
2021-04-17 13:51:34,$21.40,hamburguesas
2021-02-18 23:30:11,$29.50,hamburguesas
2021-03-31 09:48:03,$26.13,hamburguesas
2020-05-14 07:25:29,$19.85,hamburguesas
2020-05-12 12:03:42,$29.77,hamburguesas
2021-02-04 22:34:13,$21.75,hamburguesas
2020-11-03 23:42:33,$19.11,hamburguesas
2020-12-14 14:35:46,$26.61,hamburguesas
2021-01-27 18:19:22,$23.86,hamburguesas
2020-11-17 14:25:23,$29.22,hamburguesas
2020-05-23 16:01:03,$27.51,hamburguesas
2021-02-22 16:51:44,$13.26,hamburguesas
2020-04-01 12:04:32,$11.16,hamburguesas
2020-06-06 12:39:10,$13.54,hamburguesas
2020-09-09 04:21:02,$23.77,hamburguesas
2020-11-01 09:08:08,$14.52,hamburguesas
2021-04-01 04:50:39,$25.77,hamburguesas
2020-03-29 08:10:03,$27.48,hamburguesas
2021-03-30 08:28:20,$16.35,hamburguesas
2020-11-28 23:25:54,$11.84,hamburguesas
2020-10-29 10:29:41,$24.43,hamburguesas
2020-10-15 13:55:55,$22.57,hamburguesas
2020-07-26 10:40:17,$10.71,hamburguesas
2021-01-30 17:39:10,$27.02,hamburguesas
2020-09-29 15:01:58,$28.03,hamburguesas
2020-11-25 16:17:10,$19.34,hamburguesas
2020-07-12 10:40:58,$27.76,hamburguesas
2020-10-04 20:55:43,$27.28,hamburguesas
2019-12-25 03:45:30,$29.49,hamburguesas
2020-04-07 10:51:10,$23.03,hamburguesas
2020-11-26 20:45:37,$26.41,hamburguesas
2021-02-15 18:38:28,$10.07,hamburguesas
2020-01-26 00:53:42,$21.57,hamburguesas
2019-12-22 08:40:36,$17.74,hamburguesas
2020-03-08 22:40:04,$16.10,hamburguesas
2020-03-30 11:00:08,$14.26,hamburguesas
2020-07-09 06:09:29,$26.42,hamburguesas
2021-01-01 21:38:58,$21.94,hamburguesas
2020-11-10 06:44:53,$13.15,hamburguesas
2020-08-20 20:07:52,$29.66,hamburguesas
2020-09-14 07:46:56,$20.70,hamburguesas
2020-07-01 01:14:59,$22.75,hamburguesas
2020-03-17 02:30:26,$17.25,hamburguesas
2019-12-29 03:03:00,$20.68,hamburguesas
2020-05-31 17:24:37,$12.77,hamburguesas
2021-03-19 20:52:49,$19.80,hamburguesas
